Wavelength,Amplitude
7269.832979337540,-0.010851042832527500
7270.889800347840,-0.014079736626565200
7267.756809362160,-0.016469469098182500
7267.705467524770,-0.01902115841638310
7278.291477359030,0.004257081020895340
7276.8832441049400,-0.0006872973663018810
7276.502992344170,-0.004575468105923520
7284.181378492830,0.008453042218957850
7284.708582232380,0.012973463294439500
7279.074548721180,-0.0068587448494050200
7288.712661357400,0.016841752786172800
7294.626949464850,0.00878809085976176
7295.8358692821800,0.013118707774618300
7296.805367225010,0.004388542985245850
7297.558035372190,0.00114314093717785
7298.816662065500,-0.0013479267456964500
7298.760536827110,-0.00413735109354299
7298.847640281490,-0.0070355110042448800
7302.569068278030,-0.009987781004738070
7304.369385799040,-0.012658820526407900
7305.634648512150,-0.01617517832405930
7307.947794937430,-0.019105526980223900
7317.037319813370,-0.010473938341474000
7314.58885628872,-0.014268849523962200
7317.666668203250,-0.005150706009571350
7315.51173378811,-0.017185448559699900
7320.903947843690,-0.00007955102558451780
7315.455608549720,-0.01997487290754650
7321.996357484850,0.004893513750313860
7326.047521519270,0.009041680250937130
7329.324017700510,0.015413507199617200
7329.353301811970,0.012161737027515600
7333.6048341760000,0.017874821622098300
7338.585779721000,0.008528128316994430
7339.096579417310,0.0036881653833199200
7339.888641045990,-0.00011247573375883200
7338.712504206440,0.013869793856207800
7344.092467785690,-0.004056224612601410
7343.565079764140,-0.007459487372148600
7343.1428446554400,-0.009860339606003350
7349.1295431439300,-0.013581617463255100
7351.220687812800,-0.01724465339720650
7352.110259588530,-0.019493517815510300
7361.124998486230,-0.009429411159509240
7359.1063749186100,-0.01327186119842860
7361.590322581570,-0.003648087445188660
7361.5471850016600,-0.005792025167087240
7360.019047829200,-0.01669562829741110
7365.2703292244900,0.0014590835101780900
7366.563287070120,0.006559281108987900
7371.403078361670,0.010992679621443000
7374.099685004460,0.017177035349627400
7376.000071673170,0.013284688246020600
7382.140956319380,0.00952378704463469
7384.035547564550,0.006117750418688150
7383.9794223261600,0.003328326070841600
7384.064523557430,0.0003306556715401420
7382.936003121600,0.016515205944647000
7382.8798778832100,0.013725781596800500
7385.17627481229,-0.0022329197091754700
7388.367031059570,-0.0062643700710599800
7391.65093455042,-0.011086803622124900
7394.474477454980,-0.014010181420421000
7394.73199754228,-0.01731776806110990
7398.569433159650,-0.019563500421639900
7406.739299840990,-0.003790012402341920
7406.001289401160,-0.007946724091717930
7405.955733201170,-0.010210867231203800
7404.587589403080,-0.013162799655653400
7404.847806417420,-0.016491217628057600
7410.203514771410,0.0014331128316880100
7414.497587834680,0.010356776886517100
7411.527803134310,0.006541751083231880
7410.624454059310,0.005008511616380050
7418.608370455900,0.01773501470613000
7418.741864294910,0.013838593325958900
7427.317673163120,0.010760519428233900
7428.555981791240,0.007259643905148860
7428.499856552850,0.004470219557302290
7429.373269467750,0.00017931091115139200
7427.465427105090,0.018103890343966300
7427.4093018667,0.015314465996119700
7432.840955910390,-0.004932268936673260
7433.219810189600,-0.009301012178654030
7437.813730528340,-0.012961180530062300
7439.701729523390,-0.0165476917733412
7441.271555442430,-0.019897130948556100
7451.560769437220,-0.006270893718898500
7450.4546649014700,-0.010137649306580400
7450.405391315560,-0.012586546526248300
7449.756743917630,-0.016947973200393800
7454.837365713590,-0.0004608248338659190
7450.587324555840,-0.003544464484397660
7456.719189074440,0.00850753755774547
7455.98409423141,0.0044957310292965100
7455.958764984220,0.0032368674437423800
7462.094529113540,0.017650840616645100
7463.534237146200,0.013860753228319800
7462.246067257190,0.012173323487713000
7467.78946917985,0.02027394008821750
7473.448494762800,0.009548567187765030
7471.942127379790,0.017072206416520500
7473.8440076169500,0.014028432692891700
7474.329191270440,0.005619653101041290
7473.542547056220,0.0026594436212335200
7478.13351866638,-0.0004397183427026770
7478.077393427990,-0.003229142690549250
7477.285363458570,-0.006457024203736230
7479.272933895560,-0.008855595792983530
7479.399325016810,-0.011866073401163900
7483.836213410290,-0.015137855298324900
7484.61027398971,-0.01925591103346970
7489.27820520705,-0.02266001000237670
7496.368838501990,-0.009775170537961180
7496.001389201520,-0.013741837180001900
7495.041914888140,-0.016515814938972
7493.467857066100,-0.018860871963799500
7499.856992631450,-0.004863301288698140
7500.8094045657200,0.005779625293718780
7500.427265142920,0.0017976377511892100
7500.3711399045300,-0.000991786596657357
7507.5517688885,0.015174541646391500
7507.164966379790,0.011437317520680100
7505.493114581770,0.009652301084805500
7512.359709493810,0.018728909259504300
7504.268563926050,-0.0024242557491320500
7511.962058535340,0.022195947459485
7518.767796438350,0.013535444756163700
7519.7534605049300,0.008318936914508300
7520.241296541620,0.010882783157766100
7520.387562314390,0.018152192064275300
7522.722287193060,0.004098389852986750
7522.662699683470,0.0011368906265392700
7522.110968545390,-0.001892341558052820
7523.204028822550,-0.004481458331624890
7526.034781755020,-0.009059789614825180
7527.58652766885,-0.014328115862338800
7530.255824872940,-0.0189808750934522
7534.039551338390,-0.022663076738568900
7533.5059353820600,-0.02584417991648240
7541.6454215447600,-0.018085085108103600
7544.281833752800,-0.012808706093589900
7545.81977866893,-0.0014176581024806200
7544.778594755250,-0.005464968096121510
7544.722469516860,-0.008254392443968080
7540.778031496960,-0.009158519011442770
7543.127638067620,-0.022472701130499200
7549.990564187020,0.010735939124967400
7548.949720426300,0.006705534733434690
7548.893959637510,0.003934223530704020
7546.899509201970,0.00237725839489758
7555.984724185280,0.016338237501872700
7557.424509939570,0.022146826942408100
7557.051799482060,0.01910997776117780
7560.462654941600,0.02601745824911310
7567.052296503790,0.01312144884055370
7566.82269325584,0.008756688971108870
7567.048214668270,0.021591223527334300
7566.203614868780,0.018641502097124100
7565.50502572734,0.016444028937783200
7567.921387316390,0.006447571232453260
7570.150762898530,-0.0003334728739514680
7571.134132022860,0.003508947292560600
7571.616481068350,-0.005040712316857850
7572.079927327930,-0.010193519430247700
7574.057746713400,-0.01379943843926880
7578.572452643140,-0.017075403923332200
7578.516688173040,-0.019846898087124600
7577.55164092405,-0.02277872104917440
7581.927194786070,-0.02546537341330270
7581.8524580878300,-0.028867071862497100
7589.753254666630,-0.017884066047221300
7589.610815614670,-0.021349686133314300
7591.247121428370,-0.011574582966654100
7594.156024503390,-0.005764370731445530
7593.789594727320,-0.008798807256324450
7590.858751786380,-0.024372072739587900
7595.201442106600,0.0017455943483210300
7594.803061574020,-0.0017927145355687800
7591.70488227419,-0.014841794665832200
7598.04472603115,0.007546775522443620
7598.211158015110,0.004977642735267070
7602.49240820694,0.01991113364981580
7600.0280000123,0.015775472468095000
7598.807883493380,0.012953294224815900
7598.780063840580,0.011570657480969900
7605.048043535690,0.028219423317263800
7605.591781478020,0.0248889523585418
7609.071440236330,0.030569898627791300
7613.391334234070,0.022257838290542900
7612.586872483850,0.01841209727173630
7615.8783383039,0.01577231188017570
7615.329249425430,0.012874399997673800
7614.7817094577500,0.02631467256706170
7617.378139519960,0.009006414392592200
7616.974967150050,0.0052299511932897800
7616.918841911660,0.002440526845443210
7616.374900883790,-0.00020153686229679200
7620.7233312852,-0.0036107943115825900
7620.667206046810,-0.0064002186594291400
7620.611080808430,-0.009189643007275710
7620.554955570040,-0.011979067355122200
7619.766651085420,-0.015021792273791300
7621.0951609895200,-0.017653265177393700
7627.738851812700,-0.021244431170702400
7626.289721878740,-0.02508324754054640
7628.636777302200,-0.027683419285316000
7627.3239340584700,-0.030805591724803900
7631.672855065110,-0.03299646163507670
7639.073965013110,-0.01403802868303290
7638.765044279500,-0.017565059262973700
7638.708919041120,-0.020354483610820300
7638.655344949930,-0.023017115942855600
7637.28282775664,-0.02618640610869590
7636.577435556,-0.02872199131020010
7642.450261447310,-0.00786260426472904
7643.526269921990,0.008923070376008010
7643.802922211560,0.0051606237681455200
7643.0885098833200,0.0021767382250231500
7643.032384644930,-0.0006126861228233920
