Wavelength,Amplitude
9019.02560710486,-0.03547381496906690
9021.685305617620,-0.03879682876132020
9022.276406423720,-0.04194152586815810
9022.220281185340,-0.04473095021600470
9022.164155946950,-0.04752037456385120
9021.597376077480,-0.05039412849967850
9025.906093620820,-0.05451235471624740
9028.392569238730,-0.057771904470003200
9027.241151469390,-0.06079335565563700
9029.04018449671,-0.06352823451393900
9030.290106451500,-0.066451927701312
9035.019270723590,-0.06793906098059610
9039.786587899030,-0.053855801039806600
9040.135712393270,-0.05845693851599160
9040.199491073250,-0.06179161955477030
9043.789274076240,-0.04599144015789840
9046.94472426852,-0.026907525381482700
9045.00251628139,-0.035727775131366100
9044.575984093860,-0.03941435945241200
9044.807956264210,-0.04182351708770490
9043.713514115650,-0.04975671019886340
9040.16122386526,-0.06369349979193840
9046.314846024980,-0.03104669868420020
9044.70354145383,-0.03307475866185160
9049.122857302430,-0.017861320342746500
9048.860954708690,-0.021585762917280700
9048.17607798344,-0.0231017289916364
9050.432142490130,-0.006040820891658440
9050.409182165330,-0.009683672662443520
9050.356245860950,-0.012314606990526100
9050.64197434728,-0.014375104804818100
9053.271409876380,0.006544716791851200
9053.272207109880,0.00251903840050538
9053.217676338500,-0.00019114093745917200
9052.510051884060,-0.002837669152798180
9056.73481878175,0.02911585904620660
9056.343915895340,0.02509333635681100
9055.636199316150,0.022442229540901000
9054.923628470750,0.019549865694905900
9054.86731189632,0.01675093194587350
9054.811186657930,0.013961507598026900
9054.756655886550,0.011251328260062400
9050.151516298190,0.010032740910919100
9059.800125082880,0.051600180949991500
9060.070943531140,0.047714574004281900
9059.359244327700,0.04486553076368890
9059.303119089310,0.04207610641584240
9059.246993850930,0.03928668206799580
9059.19118750594,0.03651310672212570
9058.4813763539,0.033757899636091300
9054.542040628400,0.0331073571002391
9062.199564062180,0.05593979288591810
