Wavelength,Amplitude
6211.343153204220,-0.00036439469153204400
6238.766160950680,-0.0003424567319091350
6266.189168697140,-0.0002547048934173900
6293.612176443600,-0.00016695305492570000
6321.0351841900600,-0.00043020857040077000
6348.458191936520,-0.0002766428530403540
6375.881199682980,-0.0002766428530403540
6403.304207429440,-0.0004740844896466420
6430.727215175900,-0.0003863326511549530
6458.150222922360,-0.00016695305492570000
6485.573230668820,-0.0001230771356798280
6512.996238415280,0.00014017837979524200
6540.834746279110,-0.0003735355080415340
6568.950254221180,-0.0010639718483964100
6594.6420114786,-0.0002729865264365360
6604.24006418986,-0.00233222966970853
6623.796269714100,0.0009738208454664890
6636.755916232090,-0.0018702789199343000
6656.683733549620,0.0005789375722538020
6668.986853908130,-0.0033181842550474300
6685.6365371827600,0.0011145894197135400
6702.08075336639,-0.0036297756046368400
6720.490604720660,0.0009738208454664890
6739.325088063010,-0.0036112127157251200
6755.814507006660,0.00155298297951173
6776.25711278129,-0.002967699233452580
6793.209517570010,0.001408192446000380
6810.909822570000,-0.004731615653610240
6829.441127804730,0.000362483037307626
6825.867826795340,0.0050762192949536700
6848.304833133350,-0.004817800494986040
6866.083864471370,0.002129604928758580
6885.699843696710,-0.004078765480188710
6902.236748368060,0.002357374832352380
6919.208706103480,-0.003994481775019770
6913.122851443170,-0.008678881388621050
6936.806358133290,0.002964690681247050
6951.431962264740,-0.004206462686827170
6949.769961795260,-0.009885469167882020
6967.813054392070,0.0041109490715449100
6985.575684409670,-0.003339730465391320
6984.173371513540,-0.00909256862722485
7003.067692640290,0.004923808207047080
7018.719238414930,-0.0017496201420081900
7017.579580950140,-0.009499361078518510
7036.966327602980,0.006708661584541980
7044.005388414910,-0.0013077269553178900
7056.002954303980,-0.00723097605350792
7053.977391231800,-0.012202117704063000
7070.401866459630,0.004522608431528080
7071.428396161370,-0.0013790253240923400
7071.428396161370,0.011495266280621900
7090.0012514078300,-0.007641215898456680
7088.879401090930,-0.014125763363570500
7109.416978320970,0.005639293591942100
7110.4854071942000,-0.0009969391939930740
7108.823406724720,0.01317759438427720
7128.636201795130,-0.007472293609360140
7135.934789383150,0.0010039855399480200
7132.008313274000,-0.014832479062851800
7149.957918344410,0.011001905944213000
7153.143419244250,0.004298640503874410
7166.411722992290,-0.0015600134909815000
7171.504567288060,-0.009586695051112650
7171.148424330310,-0.016159725620038900
7189.84592961199,0.007475988322594830
7195.870681313860,-0.0014393547130554000
7191.092429964100,0.015383926323497200
7209.634122701770,-0.009402834056177650
7209.789935245780,-0.016018957045791800
7229.0740289284500,0.0037844606136272500
7228.175815439430,-0.0035207186322805400
7231.567029632670,0.013380382246337800
7252.170947217580,-0.010877552453052100
7259.536631116420,0.006502186670443890
7260.065449447620,-0.0009030934778283540
7250.924446865470,-0.004817800494986040
7253.417447569690,-0.017848948511004200
7272.9779146336,0.014636107084482700
7279.9339096055300,0.0065241246300668000
7289.031743344320,-0.0010946153475522900
7289.877582868960,-0.006627682163877440
7295.142406724590,-0.012959092773999300
7295.798459541490,-0.01898658841716460
7315.742465175280,0.008261611032202580
7319.793591319650,-0.0022688838112973100
7316.988965527400,0.016659461975858700
7338.573103203440,-0.012146233638497300
7348.83138361316,0.0027727335345464300
7338.1794715133000,-0.01853842724201050
7357.5002269710300,-0.005059118050838250
7361.203066252300,0.014515994273877500
7365.048479103260,0.007784338532850430
7375.57448207665,0.00024986817790989500
7382.320248688080,-0.01349103735532060
7384.299984541430,-0.006567352774914440
7385.546484893540,-0.019586434913140000
7406.113740703390,0.012388141237274900
7406.065798382160,0.0052247224062473300
7405.490490527330,-0.0008762804160669660
7410.47649193578,-0.0058313342295652200
7401.750989471000,0.01871066120060230
7429.298647252670,-0.013794813572687400
7437.650199611820,0.00041879046700643600
7431.666997921680,-0.006265705830099170
7427.927496865350,-0.020455178114207800
7451.1435659234300,0.00869598263273652
7451.131580343120,0.0171977857542982
7459.588605808990,-0.00011210815586837300
7472.40787785123,-0.01005058117978090
7484.554227147000,0.006972285805220860
7474.7079218446000,-0.01939621989852710
7490.9648003864300,-0.0012669850303038100
7499.30604334417,0.013827155925593600
7501.055517522570,-0.006721527880042210
7497.731516583610,0.021244495537050300
7504.462618485010,0.005462327384317180
7527.647525034290,0.0013116654236595700
7521.830523391100,-0.015608142635233900
7520.395159349280,-0.02456196415561960
7528.894025386400,-0.007200811359026390
7544.658588663110,0.019200393887478800
7544.683029846490,0.012496734137408400
7545.098529963860,0.008856861003304630
7554.002103907510,0.002628569799881460
7554.3582468652600,-0.0031285776040207400
7547.59153066808,0.025491684520048800
7570.7956141458500,-0.008493252499504
7568.782036653980,-0.015146191885459700
7567.762172729530,-0.020481503665755400
7569.529936865250,-0.026174404187904700
7584.737241161010,0.006186280051873720
7583.324540761950,-0.0007958412307829120
7576.261038766650,-0.028828897302278800
7593.7662393637,0.020289717381287400
7591.530668080020,0.013341345582891100
7592.465543344110,0.02972508392842720
7602.714546239250,-0.0074454805475987500
7611.786298801840,0.0050762192949536700
7612.825049095270,-0.0015197938983394500
7618.517400703240,-0.016569965464987600
7616.356800092920,-0.02408298537051910
7616.14905003423,-0.029311532413983200
7618.226550621080,-0.032891076159124000
7635.158180403930,-0.007532622998323190
7641.6695046116800,0.021701728800770200
7641.079057076470,0.01448760397318900
7642.04855735033,0.009232243867963560
7643.03784334407,0.004145423008095230
7643.03784334407,-0.001163563220652920
7645.649558367540,-0.005622192347826680
7643.092634568340,0.03163971332760610
7663.803717341890,-0.013765112950428700
7663.036640202130,-0.021283082959670000
7676.515281372220,0.010833366698855900
7674.111316407430,0.0035076551819144300
7673.903566348740,-0.0013589155277713400
7673.903566348740,-0.00666790175651949
7668.29431476424,-0.027380991967165600
7665.385813942650,-0.03435909129055810
7662.269563062370,-0.03787830564673580
7690.814421125730,0.02447815078546960
7689.6925708088300,0.017245518897214000
7693.681371935580,-0.01345696899449440
7691.686971372210,0.03498350838356820
7682.213568696160,0.03041456265943340
7696.788034351620,0.008900174410765240
7701.880574251700,-0.0004204583661239770
7712.129577146840,-0.020302343662168200
7721.789954875710,0.01412562763941070
7721.4783297876800,-0.007311415238791970
7718.184007428530,-0.027967048888520900
7713.625377569370,-0.0346205186427313
7718.3620789074000,-0.013505232505664800
7712.841863062330,-0.03956752853770120
7714.6225778510600,-0.04262421757849560
7738.617709629220,0.02180254238495850
7735.926402050790,0.005449164608543390
7732.696832956680,-0.0004740844896466420
7739.552584893300,-0.019658830179895600
7740.31966203306,0.037951095557586400
7739.552584893300,0.031379832882842200
7742.045585597520,0.02579505516169160
7746.754586927720,0.014755734590802500
7745.785086653860,0.008997629577551740
7742.045585597520,0.04296307556374720
7760.64720623673,-0.008901636055561550
7761.712591153070,-0.01688367828759550
7765.521342228960,0.0006922836969722180
7767.5295927962500,-0.022407169010434400
7765.729092287650,-0.027742968300943900
7765.729092287650,-0.03305195452969210
7763.485391653850,-0.03809549144700290
7765.105842111590,-0.04385091515407750
7791.7670996428700,0.02932863365809860
7788.477723713690,0.023356024150756900
7788.477723713690,0.01804703792200880
7787.916798555240,0.012291614214934100
7789.412598977770,0.0070067597417711700
7788.858598821280,-0.007767237288735020
7789.412598977770,-0.014953137840778000
7795.467029259460,0.0015943517033721300
7788.581598743030,-0.003209016789304800
7791.905599682000,0.04467911151647390
7791.905599682000,0.039370125287725800
7786.919598273550,0.0352409137764772
7814.176405973060,-0.023286637436206800
7819.328607428460,0.019603536157255400
7816.835606724230,0.013522333749780200
7816.835606724230,0.008213347521032140
7818.195425290170,-0.012496086363010200
7813.096105667900,-0.01724565462137370
7825.311809118590,0.0031939423593065900
7823.691358660850,-0.0031285776040207400
7819.328607428460,-0.00723097605350792
7820.325807710140,-0.0328106369738399
7815.838406442540,-0.040412139983183800
7818.393732164370,-0.045057502933338400
7842.359185362710,0.03363213007079600
7842.149152336350,0.025551085764566300
7842.388863942520,-0.024605840074865500
7846.176307320090,0.018200181755530400
7846.336115057540,0.00998300959728149
7850.740416301670,-0.014760083796096200
7844.258614470690,-0.02171002940463920
7842.8043640598900,0.045175153159059000
7835.533112005910,0.04054990000522540
7851.986916653790,0.0029043612922840000
7848.532329963650,-0.004231743573630760
7867.817471125600,-0.030590515459999700
7872.097122334520,-0.008638661795979000
7877.664823907290,0.01786604975511960
7876.044373449540,0.011350475747110600
7873.8976228431300,-0.015006763964300700
7872.616497481240,-0.02104640612604570
7875.005623156120,-0.025008036001285800
7869.188621512930,-0.04101543387281430
7869.188621512930,-0.04767579841433470
7890.283242856360,0.0041109490715449100
7892.248878027000,-0.0028872600481685300
7894.851864056410,0.03844901775427690
7895.365128907280,0.031138515326990000
7895.365128907280,0.025829529098241900
7897.76224496903,0.018961260200910300
7901.182130550460,0.011270036561826500
7895.365128907280,0.04698503482795040
7908.827332710080,-0.008316905054842780
7915.8433489776800,0.004214370881195860
7919.0486355974,-0.0019219898247597700
7919.432174167280,-0.017663319621887200
7918.113760333320,-0.024605840074865500
7918.009885303970,-0.02935175200662520
7921.853261389650,-0.03688287072884560
7919.0486355974,-0.04339413549478590
7922.788136653740,-0.04692771399119290
7933.5911397053700,-0.010287665094302300
7942.636257645050,0.017420540421238700
7941.841784893160,0.009868096475447120
7947.622259053500,0.0021618457358156800
7945.973043203020,-0.003466422182213820
7944.975842921330,-0.019200326823776400
7944.477242780480,-0.026970752122216900
7948.439801794560,0.03569814704019710
7948.632243954190,0.02726134659629810
7949.58789422414,0.022933718428015600
7948.964644048080,0.044617824518162300
7961.429647569200,0.016739901161142800
7967.038899153710,0.010264546745775700
7968.354649525380,-0.010126786723734200
7974.31015120769,0.003950070700976750
7973.89465109032,-0.002766601270242420
7973.668014662660,-0.017892824430250100
7973.89465109032,-0.02442485190797630
7972.8559007968900,-0.029170763839736000
7974.187945290820,-0.03721113358055630
7974.250794048070,-0.043290713685134900
7990.633370104390,-0.009471781929278220
8001.911230433020,0.03140281550720910
8001.50942812172,0.023026532872574200
8001.040658758530,0.01829505874330130
8000.382783572700,0.012949204554631300
8001.31765883678,0.007328516482907390
8003.499034452980,0.0013056324847632300
7998.824658132560,-0.0024046249364641500
8005.472660010490,-0.016722799917027300
7997.162657663070,-0.02452540088958140
8001.31765883678,0.03986042127421910
8026.40347842303,-0.008286740360361260
8033.415042903660,0.012436404748445400
8030.236467005770,0.00551059089548761
8030.236467005770,0.0002016046667394630
8030.327121576840,-0.01622553949890770
8028.7406665832400,-0.02239010615295000
8027.494166231130,-0.027453387233921300
8026.247665879020,-0.03297151534440800
8023.7546651747900,-0.037685251602054100
8051.764261322250,0.027717484094026600
8053.6706736254800,0.021244495537050300
8054.60554888956,0.01614666216967280
8058.033424857870,-0.0072913054424709700
8059.563220744550,0.008169471601786270
8056.163674329700,0.0005256596703123730
8053.6706736254800,0.03572354888818160
8075.484429787430,-0.0036715421046881700
8080.096481090250,-0.013746550061517000
8077.3541803156,-0.020696495670060000
8076.334316391150,-0.025987931531109800
8089.957683875840,0.009232243867963560
8087.94943330855,0.0019390910688752400
8079.280589950680,-0.03156017327533310
8092.06288447052,-0.006072651785417440
8105.498846160650,0.027340939053316100
8105.489473977550,0.019227770248857000
8108.793689196640,0.014031781923246
8110.178689587880,-0.015355333767198300
8110.594189705250,-0.002002429010043830
8115.164690996330,0.00813290833574809
8115.164690996330,0.002823922106999940
8130.1226952216700,-0.00843756383276889
8134.126605443600,-0.01574290438720330
8137.090312574500,-0.0211345798483763
8132.449495878940,-0.027043147388972600
8132.20019580852,-0.030518120193244100
8153.640001864840,0.002856097781113510
8147.158200033860,-0.004636812328096930
8159.498553519770,0.020906650958857200
8157.26870288988,0.012503437402848800
8156.8809027803300,0.008213347521032140
8164.193704846060,-0.01060942183543860
8160.869703907090,0.028805778953752200
8178.009083748630,-0.00005177876690531940
8179.151709071400,-0.006909219312371710
8174.581207780320,0.015211556640745600
8174.581207780320,0.009902570411997440
8189.788512076090,-0.013070860905130900
8188.292711653550,-0.019954992634805200
8188.100942368610,-0.025292666964598600
8187.357836389470,-0.03091026122150390
8207.128716974350,-0.0021633073806119900
8212.154289822550,0.015004713021443700
8211.08586094931,0.007592816663126450
8213.721318836630,0.0036765774710109700
8216.131219517380,-0.010649641428080600
8203.250715878890,-0.014711820284925800
8216.7129196817,0.027100468225730000
8216.428005315500,0.021244495537050300
8214.4692190479,0.032827738217955300
8229.96143770986,-0.002197781317162310
8230.673723625350,0.011270036561826500
